credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
786,2020-03-01,1,P,30-<36,305000,3.5,92800,P,360,0,,36.59,94.0,2,2,35-44,534892,0,0,1
746,2020-03-01,1,P,48,305000,3.625,77000,P,360,0,,98.189,101.0,6,1,45-54,478525,0,0,1
699,2020-03-01,1,P,20-<30,115000,3.75,75200,P,360,0,,92.7,55.0,5,1,35-44,7608825,0,0,1
737,2020-03-01,1,P,49,225000,3.5,11700,R,360,1,2020-06-01,60.453,89.0,5,1,35-44,4021926,1,1,1
732,2020-04-01,1,P,30-<36,225000,3.99,11700,R,360,0,,80.0,323.0,5,2,45-54,3512628,0,0,1
760,2020-04-01,1,P,30-<36,385000,3.625,34700,R,360,0,,75.248,125.0,5,1,45-54,6616479,0,0,1
787,2020-04-01,1,P,20-<30,265000,3.625,78000,R,360,0,,76.829,85.0,5,1,25-34,3438536,0,0,1
760,2020-03-01,1,P,48,195000,3.5,75000,P,360,0,,97.0,37.0,6,2,25-34,491019,0,0,1
799,2020-03-01,1,P,<20,615000,3.375,94500,R,360,0,,64.82,360.0,5,1,45-54,797060,0,0,1
705,2020-04-01,1,P,36,115000,3.75,34200,P,360,0,,46.091,93.0,5,2,55-64,695384,0,0,1
741,2020-04-01,1,P,30-<36,265000,3.5,12700,R,300,0,,70.27,100.0,5,1,45-54,3751601,0,0,1
763,2020-03-01,1,P,20-<30,275000,3.375,90600,R,360,0,,63.491,102.0,6,2,45-54,3284136,0,0,1
786,2020-03-01,1,P,44,415000,3.875,34100,P,360,0,,96.444,140.0,6,1,<25,1511378,0,0,1
801,2020-03-01,1,P,43,295000,3.75,77300,P,360,0,,80.0,70.0,6,2,45-54,3351192,0,0,1
776,2020-03-01,1,P,47,325000,3.5,33400,P,360,0,,80.0,70.0,5,2,25-34,3703472,0,0,1
771,2020-04-01,1,P,20-<30,175000,3.625,92500,R,360,0,,,63.0,2,1,55-64,7746508,0,0,1
790,2020-05-01,1,P,20-<30,175000,3.625,92500,R,360,0,,,63.0,2,1,55-64,7746508,0,0,1
711,2020-04-01,1,P,20-<30,165000,3.75,33000,P,360,0,,75.0,95.0,5,1,25-34,4033058,0,0,1
790,2020-04-01,1,P,20-<30,465000,3.375,95000,R,360,0,,53.403,170.0,5,2,35-44,3969905,0,0,1
727,2020-03-01,1,P,48,175000,3.75,77300,P,360,0,,101.409,64.0,5,2,25-34,1886386,0,0,1
750,2020-04-01,1,S,20-<30,125000,3.625,34100,P,360,0,,90.0,428.0,5,1,45-54,3200489,0,0,1
686,2020-04-01,1,P,20-<30,365000,3.625,33400,R,360,0,,75.933,162.0,5,2,25-34,6868084,0,0,1
684,2020-03-01,1,P,30-<36,335000,3.75,79700,P,360,0,,96.5,182.0,5,1,35-44,1327706,0,0,1
777,2020-04-01,1,I,20-<30,165000,4.375,34100,P,360,0,,80.0,71.0,5,2,65-74,6441606,0,0,1
806,2020-04-01,1,P,30-<36,295000,3.75,32700,P,360,0,,95.0,106.0,5,2,25-34,4600262,0,0,1
804,2020-04-01,1,P,30-<36,225000,3.5,12100,R,360,0,,74.0,109.0,5,1,35-44,2825485,0,0,1
745,2020-04-01,1,P,20-<30,445000,3.5,94100,R,360,0,,46.947,154.0,2,2,45-54,6864706,0,0,1
751,2020-03-01,1,P,20-<30,175000,3.75,75100,R,360,0,,62.41,117.0,5,1,45-54,3726626,0,0,1
718,2020-04-01,1,P,20-<30,235000,3.75,75700,R,360,0,,72.0,110.0,5,2,45-54,823552,0,0,1
752,2020-03-01,1,P,44,315000,3.25,91700,R,360,1,2022-04-01,57.8,59.0,5,2,35-44,1678572,0,0,1
777,2020-04-01,1,P,20-<30,225000,3.875,76100,R,360,0,,75.627,106.0,5,1,25-34,1452190,0,0,1
762,2020-04-01,1,P,30-<36,345000,3.75,92800,R,360,0,,69.999,591.0,6,1,45-54,4540171,0,0,1
735,2020-04-01,1,P,30-<36,345000,3.75,92800,R,360,0,,69.999,591.0,6,1,45-54,4540171,0,0,1
803,2020-04-01,1,P,30-<36,365000,3.5,32200,P,360,0,,50.0,99.0,5,1,45-54,3138901,0,0,1
806,2020-04-01,1,P,20-<30,225000,3.875,95800,P,360,0,,75.0,78.0,2,2,35-44,3462877,0,0,1
682,2020-03-01,1,P,30-<36,55000,3.75,92600,R,360,0,,71.0,295.0,5,1,35-44,4625249,0,0,1
814,2020-03-01,1,P,20-<30,295000,3.5,34100,P,360,0,,74.994,135.0,5,1,>74,7866842,0,0,1
768,2020-03-01,1,P,40,195000,3.75,77300,P,360,0,,97.0,41.0,5,1,<25,7686201,0,0,1
775,2020-04-01,1,P,48,195000,3.75,32800,P,360,0,,96.5,35.0,6,2,45-54,1742755,0,0,1
764,2020-04-01,1,P,39,135000,3.875,33500,P,360,0,,80.0,24.0,5,2,45-54,938959,0,0,1
691,2020-04-01,1,P,42,435000,3.5,93000,R,360,0,,95.0,88.0,6,1,25-34,6446809,0,0,1
774,2020-04-01,1,P,<20,325000,3.25,93900,R,360,0,,65.0,140.0,5,1,>74,4040648,0,0,1
748,2020-03-01,1,P,43,255000,3.25,11900,P,360,0,,50.0,80.0,5,1,35-44,5201596,0,0,1
762,2020-04-01,1,P,47,225000,3.75,76000,P,360,0,,96.5,63.0,1,1,35-44,2103391,0,0,1
812,2020-05-01,1,P,<20,195000,3.375,32300,P,360,0,,95.0,125.0,5,1,35-44,5293814,0,0,1
790,2020-04-01,1,P,20-<30,185000,3.875,78200,P,360,0,,80.0,70.0,2,2,55-64,7169446,0,0,1
812,2020-03-01,1,P,30-<36,85000,3.75,32000,P,360,0,,100.0,90.0,5,1,55-64,6466529,0,0,1
792,2020-03-01,1,P,30-<36,145000,3.875,75900,P,360,0,,101.41,65.0,6,1,25-34,5763274,0,0,1
812,2020-03-01,1,P,20-<30,245000,3.875,32900,P,360,0,,79.672,108.0,5,2,45-54,7044046,0,0,1
796,2020-04-01,1,P,44,285000,3.5,33400,P,360,0,,79.0,107.0,5,1,35-44,2143415,0,0,1
734,2020-03-01,1,P,38,225000,3.5,76200,P,360,1,2021-04-01,85.0,80.0,3,1,35-44,90627,0,0,1
748,2020-03-01,1,P,20-<30,345000,3.875,76000,P,360,0,,96.5,164.0,5,1,25-34,5896347,0,0,1
749,2020-04-01,1,P,48,325000,3.875,92600,P,360,0,,80.0,95.0,5,2,>74,6865207,0,0,1
796,2020-04-01,1,P,39,425000,3.5,33100,P,360,0,,80.0,120.0,6,1,55-64,6802803,0,0,1
778,2020-03-01,1,P,30-<36,445000,3.5,92500,R,360,0,,77.484,135.0,6,1,35-44,1658858,0,0,1
800,2020-04-01,1,P,44,325000,3.0,95700,P,360,0,,96.5,93.0,5,1,35-44,3241756,0,0,1
799,2020-03-01,1,P,20-<30,125000,3.75,76700,P,360,0,,100.0,36.0,5,1,55-64,5439129,0,0,1
774,2020-04-01,1,P,20-<30,525000,3.875,91700,R,360,0,,76.691,273.0,6,1,35-44,5556966,0,0,1
791,2020-04-01,1,P,<20,475000,3.25,92800,R,360,0,,50.0,468.0,2,1,35-44,6658524,0,0,1
783,2020-04-01,1,P,48,495000,3.25,90200,R,360,0,,25.538,106.0,5,1,65-74,965488,0,0,1
765,2020-03-01,1,P,20-<30,265000,3.75,77000,P,360,0,,80.0,236.0,2,1,45-54,2217703,0,0,1
817,2020-03-01,1,P,20-<30,235000,3.875,77300,R,360,0,,85.0,120.0,5,1,55-64,2771783,0,0,1
787,2020-03-01,1,I,20-<30,105000,3.75,75000,P,180,0,,80.0,280.0,5,1,35-44,27066,0,0,1
725,2020-03-01,1,P,38,205000,3.625,78200,P,360,0,,99.992,49.0,6,1,25-34,6457531,0,0,1
778,2020-03-01,1,P,30-<36,165000,3.875,32000,R,360,0,,85.0,62.0,5,1,55-64,6940098,0,0,1
759,2020-03-01,1,P,20-<30,275000,3.375,92000,R,360,0,,44.22,93.0,5,1,65-74,2042625,0,0,1
661,2020-03-01,1,P,30-<36,325000,3.625,94500,R,360,0,,77.108,89.0,5,2,35-44,1376978,0,0,1
791,2020-04-01,1,P,<20,295000,3.0,77000,R,180,0,,60.0,291.0,5,1,25-34,3047028,0,0,1
647,2020-04-01,1,P,30-<36,405000,3.875,93400,R,360,1,2020-06-01,80.0,154.0,5,1,25-34,7574426,1,1,1
778,2020-04-01,1,P,20-<30,105000,3.75,75700,P,360,0,,96.5,48.0,6,1,<25,7081134,0,0,1
785,2020-04-01,1,P,20-<30,195000,3.875,77500,P,360,0,,80.0,105.0,5,2,35-44,5826108,0,0,1
776,2020-04-01,1,P,44,225000,3.125,77400,R,240,0,,79.0,90.0,6,1,45-54,3240771,0,0,1
790,2020-04-01,1,P,38,135000,3.875,75700,P,360,0,,96.5,40.0,5,2,<25,7032468,0,0,1
820,2020-04-01,1,P,30-<36,175000,3.875,33900,P,360,0,,96.5,89.0,5,1,55-64,5276421,0,0,1
709,2020-04-01,1,P,39,445000,3.25,92800,R,360,0,,68.85,113.0,5,2,25-34,962717,0,0,1
795,2020-04-01,1,P,44,215000,3.875,33400,P,360,0,,100.0,47.0,3,2,25-34,112653,0,0,1
713,2020-04-01,1,P,42,445000,3.375,94500,R,360,0,,80.0,87.0,6,1,55-64,1340420,0,0,1
787,2020-04-01,1,P,47,595000,3.25,90700,R,360,0,,69.626,200.0,6,1,45-54,5439188,0,0,1
745,2020-04-01,1,P,49,445000,3.25,90000,R,360,1,2020-06-01,74.336,133.0,3,1,55-64,6805569,1,1,1
798,2020-04-01,1,P,43,165000,3.625,77300,P,360,0,,96.5,40.0,5,1,25-34,1388139,0,0,1
780,2020-04-01,1,P,20-<30,325000,3.75,33400,P,360,0,,87.545,125.0,6,2,45-54,1352939,0,0,1
783,2020-04-01,1,P,43,305000,3.375,94500,R,360,0,,63.579,107.0,5,2,65-74,8005905,0,0,1
724,2020-04-01,1,P,42,665000,3.5,94500,P,360,0,,95.0,154.0,6,2,25-34,4069687,0,0,1
739,2020-04-01,1,P,45,475000,3.375,11500,P,360,0,,90.0,132.0,5,1,35-44,5750905,0,0,1
763,2020-04-01,1,P,30-<36,415000,3.875,92300,P,360,0,,95.0,116.0,5,1,35-44,1450919,0,0,1
761,2020-03-01,1,P,20-<30,85000,3.625,34600,P,360,0,,85.0,26.0,5,1,65-74,7053810,0,0,1
690,2020-04-01,1,P,20-<30,245000,3.5,10300,R,360,0,,37.5,136.0,5,2,45-54,3325556,0,0,1
792,2020-03-01,1,S,20-<30,95000,3.875,33900,P,360,0,,80.0,376.0,5,1,55-64,6246477,0,0,1
746,2020-04-01,1,P,30-<36,365000,3.875,95600,R,360,0,,65.0,8.0,2,2,45-54,935879,0,0,1
760,2020-04-01,1,P,30-<36,415000,3.5,91700,R,360,0,,79.961,115.0,6,2,25-34,92904,0,0,1
711,2020-04-01,1,P,20-<30,185000,4.125,77500,P,360,0,,96.5,96.0,5,1,<25,5838115,0,0,1
702,2020-04-01,1,P,30-<36,235000,3.0,34900,R,180,0,,68.012,43.0,5,2,35-44,4386960,0,0,1
755,2020-04-01,1,P,36,285000,3.875,75000,P,360,0,,80.0,103.0,5,2,45-54,6446093,0,0,1
746,2020-04-01,1,P,43,345000,3.5,76000,P,360,0,,96.5,80.0,3,2,25-34,3907841,0,0,1
721,2020-03-01,1,P,30-<36,185000,3.875,77400,R,360,0,,75.817,151.0,5,1,35-44,3925886,0,0,1
802,2020-04-01,1,P,30-<36,285000,3.75,33700,P,360,0,,80.0,100.0,6,2,55-64,1350366,0,0,1
741,2020-04-01,1,P,20-<30,475000,3.5,94500,R,360,0,,93.127,189.0,5,2,25-34,6964272,0,0,1
753,2020-04-01,1,P,30-<36,345000,3.5,94500,R,360,0,,77.512,71.0,6,1,35-44,6144216,0,0,1
738,2020-03-01,1,P,30-<36,175000,3.75,32700,P,360,0,,95.0,59.0,6,2,45-54,7622500,0,0,1
750,2020-04-01,1,P,36,315000,3.875,76200,R,360,1,2020-07-01,79.8,110.0,5,2,25-34,7634912,1,1,1
734,2020-04-01,1,P,44,285000,3.75,32800,P,360,0,,100.41585,81.0,3,2,35-44,757833,0,0,1
777,2020-04-01,1,P,20-<30,475000,3.5,10500,P,360,1,2020-11-01,79.883,315.0,2,2,45-54,7845885,0,1,1
790,2020-04-01,1,P,20-<30,305000,3.75,77300,P,360,0,,90.0,247.0,5,1,25-34,4009098,0,0,1
795,2020-03-01,1,P,30-<36,285000,3.875,77500,R,360,0,,90.705,176.0,5,1,45-54,3968073,0,0,1
788,2020-04-01,1,P,44,165000,3.25,95300,R,360,1,2020-07-01,40.482,50.0,6,2,55-64,6144279,1,1,1
803,2020-04-01,1,P,30-<36,165000,3.75,78200,P,360,0,,96.5,44.0,6,1,<25,7633734,0,0,1
757,2020-04-01,1,P,30-<36,165000,3.75,78200,P,360,0,,96.5,44.0,6,1,<25,7633734,0,0,1
776,2020-04-01,1,P,42,415000,3.375,78700,P,360,0,,97.0,76.0,5,2,55-64,146318,0,0,1
806,2020-04-01,1,P,42,295000,3.625,95800,P,360,0,,83.908,54.0,6,1,<25,731497,0,0,1
764,2020-03-01,1,P,30-<36,155000,4.125,77300,R,360,0,,95.0,68.0,5,2,25-34,5509516,0,0,1
763,2020-04-01,1,P,30-<36,485000,3.625,33300,P,360,0,,95.0,229.0,5,2,25-34,7045259,0,0,1
746,2020-04-01,1,P,48,185000,3.25,34100,R,360,0,,70.866,91.0,5,2,45-54,7277493,0,0,1
723,2020-04-01,1,P,45,215000,3.875,33800,P,360,0,,95.0,56.0,6,1,<25,6760052,0,0,1
754,2020-04-01,1,P,49,225000,3.75,33400,P,360,0,,94.519,49.0,6,2,35-44,1336293,0,0,1
712,2020-04-01,1,P,46,135000,3.625,76000,P,360,0,,44.262,29.0,5,1,55-64,3794418,0,0,1
816,2020-04-01,1,P,49,305000,3.375,95800,R,360,0,,85.324,73.0,6,1,35-44,7290419,0,0,1
759,2020-04-01,1,P,20-<30,295000,3.875,76100,P,360,0,,97.0,115.0,6,2,25-34,26469,0,0,1
783,2020-04-01,1,P,20-<30,645000,3.49,92000,R,360,0,,64.5,224.0,5,1,45-54,5525522,0,0,1
805,2020-04-01,1,P,42,305000,3.75,11700,P,360,0,,90.0,70.0,6,1,25-34,993454,0,0,1
773,2020-03-01,1,P,41,165000,3.75,32700,P,360,0,,75.0,36.0,5,1,55-64,6888859,0,0,1
808,2020-05-01,1,P,20-<30,225000,3.125,33000,R,180,0,,67.16,105.0,3,1,45-54,1746080,0,0,1
780,2020-04-01,1,P,36,325000,3.5,95600,R,360,0,,76.0,64.0,2,2,45-54,3043782,0,0,1
727,2020-03-01,1,P,44,275000,3.375,34700,R,360,0,,84.25,58.0,5,2,55-64,834184,0,0,1
758,2020-03-01,1,P,20-<30,425000,3.625,78700,P,360,0,,90.0,150.0,5,1,45-54,7079778,0,0,1
724,2020-04-01,1,P,30-<36,215000,3.75,95200,R,360,0,,65.077,125.0,6,1,35-44,3204553,0,0,1
782,2020-04-01,1,P,42,195000,3.875,76100,P,360,0,,101.409,83.0,5,2,25-34,7736089,0,0,1
692,2020-04-01,1,P,30-<36,145000,4.5,32500,R,360,0,,68.75,42.0,5,1,>74,1041680,0,0,1
708,2020-04-01,1,P,30-<36,485000,3.375,93400,R,360,0,,74.419,154.0,5,1,35-44,3169605,0,0,1
801,2020-04-01,1,P,20-<30,675000,3.5,91300,R,360,0,,77.965,334.0,5,1,45-54,1893650,0,0,1
792,2020-04-01,1,P,20-<30,395000,3.375,91700,R,360,0,,66.0,159.0,5,1,65-74,3026851,0,0,1
784,2020-04-01,1,P,45,185000,3.75,78600,P,360,0,,103.098,71.0,5,1,35-44,2106544,0,0,1
704,2020-03-01,1,P,30-<36,275000,3.75,95100,R,360,0,,70.0,308.0,5,1,45-54,4529528,0,0,1
728,2020-04-01,1,P,30-<36,185000,4.375,77000,P,360,0,,101.85,89.0,6,2,35-44,7852738,0,0,1
737,2020-04-01,1,P,46,605000,3.5,92600,R,360,0,,67.444,165.0,5,1,55-64,1795568,0,0,1
734,2020-04-01,1,P,30-<36,275000,3.875,32800,P,360,0,,96.5,94.0,5,1,45-54,110258,0,0,1
747,2020-04-01,1,P,30-<36,155000,3.625,32100,R,360,0,,73.095,53.0,5,2,45-54,1048427,0,0,1
755,2020-03-01,1,P,39,495000,3.5,90200,P,360,0,,63.215,123.0,6,2,35-44,5586804,0,0,1
769,2020-04-01,1,P,37,195000,3.625,77000,P,360,0,,95.0,106.0,3,2,35-44,2106548,0,0,1
740,2020-04-01,1,P,40,465000,3.875,11700,P,360,0,,80.0,109.0,3,2,45-54,5893918,0,0,1
756,2020-04-01,1,P,45,125000,3.75,34600,R,360,0,,63.59,33.0,5,2,25-34,6090186,0,0,1
794,2020-04-01,1,P,30-<36,135000,3.5,75000,P,360,0,,65.87,60.0,6,2,35-44,8145435,0,0,1
796,2020-04-01,1,P,47,275000,3.375,75000,P,360,0,,95.97,82.0,6,1,35-44,1501115,0,0,1
764,2020-04-01,1,P,45,335000,3.5,92500,R,360,0,,74.236,62.0,5,1,65-74,3223697,0,0,1
733,2020-04-01,1,P,30-<36,325000,3.625,77300,P,360,0,,96.5,135.0,5,1,25-34,347452,0,0,1
765,2020-04-01,1,P,30-<36,475000,3.5,78200,P,360,0,,95.0,134.0,2,2,35-44,846085,0,0,1
754,2020-04-01,1,P,40,145000,3.25,14500,R,180,0,,37.192,69.0,5,1,55-64,1238297,0,0,1
788,2020-03-01,1,P,20-<30,155000,3.125,32700,R,180,0,,61.362,80.0,5,1,>74,35333,0,0,1
804,2020-04-01,1,P,20-<30,115000,3.625,33800,P,360,0,,95.0,67.0,3,2,45-54,5889467,0,0,1
692,2020-04-01,1,P,20-<30,115000,4.375,94500,R,360,0,,31.0,79.0,5,2,55-64,2774449,0,0,1
808,2020-04-01,1,P,30-<36,175000,3.75,95600,R,360,0,,27.778,50.0,5,2,55-64,5590168,0,0,1
779,2020-04-01,1,P,<20,275000,3.0,75000,R,180,0,,56.842,210.0,2,1,35-44,3953333,0,0,1
791,2020-03-01,1,P,37,225000,3.25,92500,R,360,0,,,60.0,5,2,55-64,5007728,0,0,1
793,2020-04-01,1,P,30-<36,615000,3.5,95000,R,360,0,,74.51,183.0,2,1,25-34,3466115,0,0,1
769,2020-04-01,1,P,39,335000,3.5,78100,P,360,0,,100.0,76.0,5,1,55-64,6548743,0,0,1
769,2020-04-01,1,P,20-<30,465000,3.375,94500,R,360,0,,74.96,157.0,5,1,45-54,6141703,0,0,1
743,2020-03-01,1,P,38,255000,3.75,32200,P,360,0,,100.0,64.0,5,2,35-44,6613776,0,0,1
741,2020-04-01,1,P,20-<30,125000,3.875,14400,P,360,0,,97.0,49.0,5,1,<25,7000871,0,0,1
777,2020-04-01,1,P,30-<36,455000,3.875,33000,P,360,1,2020-08-01,90.0,118.0,6,1,35-44,6672301,1,1,1
704,2020-04-01,1,P,45,375000,3.75,33100,P,360,0,,96.5,71.0,6,2,35-44,6797493,0,0,1
776,2020-04-01,1,P,20-<30,235000,3.75,33500,R,360,0,,84.404,100.0,5,2,25-34,5239236,0,0,1
768,2020-04-01,1,P,38,575000,3.625,92600,P,360,0,,85.0,146.0,5,1,35-44,7394810,0,0,1
804,2020-04-01,1,P,37,705000,3.25,92600,R,360,0,,22.871,187.0,5,1,>74,7017879,0,0,1
786,2020-04-01,1,P,49,295000,3.875,75200,P,360,0,,101.409,89.0,5,2,35-44,7850292,0,0,1
764,2020-04-01,1,P,20-<30,375000,3.25,90600,R,360,0,,74.107,111.0,6,1,25-34,7292593,0,0,1
784,2020-04-01,1,P,38,505000,3.375,92300,R,360,0,,80.0,241.0,3,1,45-54,1289728,0,0,1
765,2020-04-01,1,P,30-<36,375000,3.75,95300,R,360,0,,75.292,106.0,5,2,45-54,781403,0,0,1
700,2020-04-01,1,P,37,275000,3.75,78200,P,360,0,,96.5,107.0,5,1,35-44,3901037,0,0,1
725,2020-03-01,1,P,38,765000,3.99,94500,P,360,1,2020-07-01,80.0,180.0,5,1,55-64,4621429,1,1,1
765,2020-04-01,1,P,30-<36,205000,3.375,94500,R,180,0,,18.0,141.0,2,2,65-74,3015139,0,0,1
796,2020-04-01,1,P,36,355000,3.75,75000,P,360,0,,94.999,179.0,5,1,45-54,6172572,0,0,1
797,2020-04-01,1,P,30-<36,505000,3.375,90800,R,360,0,,82.0,132.0,5,1,25-34,3252432,0,0,1
771,2020-04-01,1,P,49,285000,3.625,78200,P,360,0,,96.5,65.0,6,2,35-44,3211660,0,0,1
800,2020-04-01,1,P,30-<36,325000,3.125,95100,R,240,0,,20.123,114.0,5,1,45-54,4000850,0,0,1
780,2020-04-01,1,P,20-<30,225000,3.75,76000,P,360,0,,72.581,118.0,5,1,45-54,6323073,0,0,1
737,2020-04-01,1,P,20-<30,135000,3.125,90000,R,360,0,,20.738,100.0,5,2,55-64,6148251,0,0,1
785,2020-04-01,1,P,20-<30,145000,3.625,34200,P,360,0,,97.0,88.0,5,2,55-64,1806786,0,0,1
772,2020-04-01,1,P,38,375000,3.375,78600,P,360,0,,95.0,129.0,5,2,35-44,6806347,0,0,1
802,2020-04-01,1,P,37,235000,3.375,94500,R,360,0,,26.761,59.0,5,1,55-64,1730231,0,0,1
736,2020-04-01,1,P,30-<36,385000,3.75,94600,R,360,0,,48.101,84.0,3,2,45-54,7125836,0,0,1
744,2020-04-01,1,P,40,285000,4.25,76200,P,360,0,,96.5,67.0,3,2,35-44,7637214,0,0,1
772,2020-04-01,1,P,20-<30,435000,3.5,91300,R,360,0,,68.0,170.0,5,1,55-64,2794957,0,0,1
755,2020-04-01,1,P,49,165000,3.75,77500,P,360,0,,101.409,36.0,6,2,35-44,5213341,0,0,1
735,2020-04-01,1,P,20-<30,235000,3.875,92500,R,360,0,,71.045,111.0,6,2,35-44,3548102,0,0,1
764,2020-04-01,1,P,30-<36,475000,3.0,75000,R,180,0,,75.857,165.0,5,1,35-44,3585632,0,0,1
704,2020-04-01,1,P,20-<30,185000,3.99,77000,R,360,0,,75.56,115.0,2,2,35-44,6946809,0,0,1
798,2020-03-01,1,P,40,285000,3.99,95600,P,360,0,,80.0,69.0,5,1,>74,466190,0,0,1
722,2020-04-01,1,P,37,195000,3.75,33800,P,360,0,,96.5,42.0,6,1,35-44,7659114,0,0,1
792,2020-04-01,1,P,20-<30,285000,3.75,95300,R,360,0,,76.13,100.0,5,2,25-34,2159576,0,0,1
720,2020-04-01,1,P,20-<30,375000,3.625,94500,P,360,0,,97.0,164.0,3,2,25-34,5486055,0,0,1
636,2020-04-01,1,P,30-<36,295000,3.625,95300,R,360,0,,74.936,166.0,6,2,55-64,3223103,0,0,1
768,2020-05-01,1,P,30-<36,295000,3.625,95300,R,360,0,,74.936,166.0,6,2,55-64,3223103,0,0,1
780,2020-04-01,1,P,30-<36,85000,3.875,32100,R,360,0,,65.234,46.0,5,2,65-74,6222972,0,0,1
784,2020-04-01,1,P,41,185000,3.75,34400,P,360,0,,96.5,55.0,6,1,25-34,8068506,0,0,1
722,2020-03-01,1,P,30-<36,215000,3.75,33700,P,360,0,,80.0,184.0,6,1,55-64,5866437,0,0,1
756,2020-03-01,1,P,47,215000,3.75,32900,P,360,0,,96.5,76.0,3,1,45-54,6226906,0,0,1
800,2020-04-01,1,P,<20,195000,3.625,77000,P,360,0,,90.0,261.0,6,1,<25,835654,0,0,1
784,2020-04-01,1,P,20-<30,595000,3.625,92600,R,360,0,,59.96,139.0,6,2,65-74,2030997,0,0,1
749,2020-04-01,1,P,30-<36,155000,3.625,75000,R,360,0,,68.051,50.0,5,2,65-74,3897604,0,0,1
797,2020-04-01,1,P,20-<30,495000,3.375,91700,R,360,0,,84.8672,243.0,5,1,45-54,5942782,0,0,1
755,2020-04-01,1,P,20-<30,505000,3.25,92100,R,360,0,,77.846,221.0,5,1,25-34,1393945,0,0,1
742,2020-04-01,1,P,30-<36,415000,3.25,95800,R,360,0,,73.0,99.0,2,1,45-54,3243557,0,0,1
773,2020-04-01,1,P,44,485000,3.375,91300,P,360,0,,90.0,147.0,5,2,45-54,965109,0,0,1
793,2020-04-01,1,P,20-<30,245000,3.375,95700,R,360,0,,70.0,146.0,6,1,55-64,3255275,0,0,1
750,2020-04-01,1,P,20-<30,355000,3.75,95600,R,360,0,,79.78,159.0,5,1,25-34,1217784,0,0,1
778,2020-04-01,1,P,44,175000,3.75,77500,P,360,0,,100.0,50.0,3,2,35-44,4735334,0,0,1
791,2020-04-01,1,P,30-<36,495000,3.5,76100,P,360,0,,,130.0,3,2,35-44,311825,0,0,1
800,2020-04-01,1,P,20-<30,195000,3.75,75000,P,360,0,,100.0,67.0,3,2,25-34,5483450,0,0,1
709,2020-04-01,1,P,20-<30,325000,3.625,95300,R,360,0,,79.31,128.0,5,1,35-44,7738033,0,0,1
777,2020-03-01,1,P,<20,85000,3.99,32200,R,360,0,,38.406,81.0,5,1,45-54,888041,0,0,1
716,2020-04-01,1,P,44,215000,3.875,76000,P,360,0,,101.409,79.0,6,1,<25,3132331,0,0,1
761,2020-04-01,1,P,20-<30,365000,3.375,92500,P,360,0,,80.0,324.0,6,1,<25,1506459,0,0,1
751,2020-04-01,1,P,30-<36,455000,3.375,92000,R,360,0,,61.2,127.0,5,1,65-74,4063490,0,0,1
698,2020-04-01,1,P,30-<36,425000,3.75,33400,P,360,0,,90.0,160.0,6,2,35-44,4365638,0,0,1
752,2020-04-01,1,P,30-<36,375000,3.75,33700,R,360,0,,79.79,78.0,5,1,55-64,4877347,0,0,1
799,2020-04-01,1,P,42,385000,3.125,92600,R,360,0,,46.704,92.0,5,2,65-74,1910050,0,0,1
801,2020-04-01,1,P,45,265000,4.5,32800,P,360,0,,80.0,82.0,2,1,35-44,4759555,0,0,1
804,2020-04-01,1,P,43,185000,3.75,33400,P,360,0,,80.0,68.0,5,1,65-74,6755973,0,0,1
786,2020-04-01,1,P,20-<30,325000,3.5,95600,R,360,0,,79.01,158.0,5,1,45-54,5983581,0,0,1
817,2020-06-01,1,P,20-<30,325000,3.5,95600,R,360,0,,79.01,158.0,5,1,45-54,5983581,0,0,1
800,2020-03-01,1,P,43,225000,3.75,32000,P,360,0,,91.84,78.0,5,1,45-54,2119690,0,0,1
771,2020-04-01,1,P,30-<36,175000,2.99,77300,R,180,0,,43.116,138.0,3,1,55-64,6489289,0,0,1
808,2020-04-01,1,P,20-<30,285000,3.75,76000,R,360,0,,78.692,304.0,5,1,55-64,2110949,0,0,1
755,2020-03-01,1,P,20-<30,275000,3.75,77300,P,360,0,,97.0,111.0,6,2,35-44,6124668,0,0,1
727,2020-04-01,1,P,44,155000,3.625,78200,P,360,1,2021-02-01,101.409,42.0,6,1,<25,373390,0,1,1
769,2020-04-01,1,S,42,165000,3.99,33100,P,360,0,,90.0,115.0,6,1,25-34,4749960,0,0,1
676,2020-03-01,1,P,30-<36,225000,4.0,76000,P,360,0,,98.188,76.0,5,2,55-64,5245658,0,0,1
771,2020-04-01,1,P,49,395000,3.625,75000,P,360,0,,96.5,77.0,3,2,25-34,6252192,0,0,1
760,2020-04-01,1,P,20-<30,205000,3.375,32700,R,240,0,,67.677,89.0,5,2,35-44,6327622,0,0,1
754,2020-04-01,1,P,30-<36,215000,3.25,76000,R,324,0,,62.03,84.0,5,1,35-44,4623899,0,0,1
780,2020-04-01,1,P,44,135000,3.625,77000,P,360,0,,96.5,39.0,5,1,45-54,948617,0,0,1
750,2020-03-01,1,P,43,485000,3.75,92500,P,360,0,,91.69,143.0,2,1,35-44,3167016,0,0,1
